mean,max
5.415189024273129,60.23214032872071
10.590188314571979,67.995075286128
17.03589870267602,67.995075286128
22.136736166747525,67.995075286128
27.615613662841177,67.995075286128
34.511962741917536,67.995075286128
38.26165280252949,67.995075286128
42.09585867057517,67.995075286128
44.19925260756506,67.995075286128
45.95021901275481,67.995075286128
47.23830124922008,67.995075286128
48.126494527951316,67.995075286128
49.24123211713037,67.995075286128
49.82097736471315,67.995075286128
50.59038433443115,67.995075286128
51.30027876452629,67.995075286128
52.023544878877765,67.995075286128
52.46174609545547,67.995075286128
53.225946210186514,67.995075286128
54.36910867052766,67.995075286128
54.95344154175014,67.995075286128
55.48211273727984,67.995075286128
55.90861429784621,67.995075286128
56.15593455143345,67.995075286128
56.322537883297436,67.995075286128
56.448614510543386,67.995075286128
56.56595930077969,67.995075286128
56.72324194467934,67.995075286128
56.77998424089312,67.995075286128
56.95077362802724,67.995075286128
57.14333519331279,67.995075286128
57.36685565551443,67.995075286128
57.42731438640716,67.995075286128
57.46831160265764,67.995075286128
57.51804839788796,67.995075286128
57.55990895846372,67.995075286128
57.66537782253908,67.995075286128
57.70436598379708,67.995075286128
57.73747489802274,67.995075286128
57.78239910221668,67.995075286128
57.8274967629767,67.995075286128
57.8360745350911,67.995075286128
57.85123018089135,67.995075286128
57.86152323105512,67.995075286128
57.971137905542804,67.995075286128
58.05861103751833,67.995075286128
58.1237865728978,67.995075286128
58.134666166999644,67.995075286128
58.19183739731816,67.995075286128
58.27073094382588,67.995075286128
58.28760641498483,67.995075286128
58.31503447625781,67.995075286128
58.33930281887472,67.995075286128
58.44841074677732,67.995075286128
58.516210217703346,67.995075286128
58.53898585806232,67.995075286128
58.54625911644219,67.995075286128
58.57711730088664,67.995075286128
58.58583806975828,67.995075286128
58.641133748305464,67.995075286128
58.64656075890945,67.995075286128
58.71026409756887,67.995075286128
58.714695847255754,67.995075286128
58.714695847255754,67.995075286128
58.78828770344885,67.995075286128
58.85038775256653,67.995075286128
58.85038775256653,67.995075286128
58.86971588333456,67.995075286128
58.901291267973,67.995075286128
58.9081825518363,67.995075286128
58.96921566180988,67.995075286128
58.97399529381267,67.995075286128
59.1050433475381,67.995075286128
59.127479928699415,67.995075286128
59.15643854612979,67.995075286128
59.27774036889121,67.995075286128
