mean,max
12.340716666666674,61.70833333333334
17.069016666666673,61.70833333333334
21.936233333333337,61.70833333333334
28.01145000000001,61.70833333333334
31.391183333333334,61.70833333333334
37.22963333333333,69.23333333333335
42.232733333333336,69.23333333333335
44.78001666666667,69.23333333333335
48.90936666666667,69.23333333333335
50.947433333333336,69.23333333333335
52.69068333333334,69.23333333333335
53.72300000000001,69.23333333333335
54.36838333333334,69.23333333333335
55.414383333333326,69.23333333333335
56.22543333333335,69.23333333333335
57.22761666666667,69.23333333333335
58.33281666666667,69.23333333333335
59.058833333333354,69.23333333333335
59.442866666666674,69.23333333333335
59.75506666666667,69.23333333333335
60.08700000000001,69.23333333333335
60.33663333333336,69.23333333333335
60.47023333333335,69.23333333333335
60.978333333333346,69.23333333333335
61.199516666666696,69.23333333333335
61.46921666666668,69.23333333333335
61.66776666666667,69.23333333333335
61.80041666666667,69.23333333333335
61.90741666666668,69.23333333333335
61.98461666666668,69.23333333333335
62.13711666666667,69.23333333333335
62.271166666666666,69.23333333333335
62.343416666666684,69.23333333333335
62.541816666666676,69.23333333333335
62.636366666666675,69.23333333333335
62.66181666666668,69.23333333333335
62.68476666666669,69.23333333333335
62.768866666666675,69.23333333333335
62.88721666666668,69.23333333333335
62.94616666666668,69.23333333333335
63.02791666666668,69.23333333333335
63.04771666666668,69.23333333333335
63.08003333333334,69.23333333333335
63.113083333333336,69.23333333333335
63.19753333333336,69.23333333333335
63.227783333333356,69.23333333333335
63.25918333333334,69.23333333333335
63.26733333333335,69.23333333333335
63.34293333333334,69.23333333333335
63.393533333333345,69.23333333333335
63.393533333333345,69.23333333333335
63.42938333333334,69.23333333333335
63.459033333333345,69.23333333333335
63.46188333333335,69.23333333333335
63.51138333333335,69.23333333333335
63.55218333333334,69.23333333333335
63.55218333333334,69.23333333333335
63.57633333333335,69.23333333333335
63.58473333333334,69.23333333333335
63.61603333333334,69.23333333333335
63.655233333333335,69.23333333333335
63.746583333333355,69.23333333333335
63.79268333333334,69.23333333333335
63.794383333333336,69.23333333333335
63.869033333333334,69.23333333333335
63.897683333333326,69.23333333333335
63.95078333333335,69.23333333333335
64.01355000000001,69.23333333333335
64.03495000000001,69.23333333333335
64.062,69.23333333333335
64.08055000000002,69.23333333333335
64.10270000000001,69.23333333333335
64.15825000000001,69.23333333333335
64.16135000000001,69.23333333333335
64.1957,69.23333333333335
64.2052,69.23333333333335
