mean,max
5.114828000836751,59.37265092387677
11.381370267252345,62.44010149602502
15.689960390443366,62.44010149602502
21.120161001658225,62.44010149602502
25.439572416259352,62.44010149602502
30.785936514824293,64.63838573226018
34.534811676135625,64.63838573226018
40.0401127755404,64.63838573226018
45.42764654670539,65.37188037239189
49.42417792952929,65.37188037239189
51.475631187424604,65.37188037239189
52.13646314283082,65.37188037239189
53.51477049369348,65.37188037239189
54.35278520097631,65.37188037239189
55.486476566870714,65.37188037239189
56.04885865889741,65.37188037239189
57.70679538277244,68.83205490612086
58.72398168430159,68.83205490612086
59.36532773286038,68.83205490612086
59.84421509101996,68.83205490612086
60.003445139439656,68.83205490612086
60.45752581310049,68.91205490612087
60.52484476419677,68.91205490612087
60.744760045325705,69.92962818393646
60.83360971809862,69.92962818393646
60.98024650055905,69.92962818393646
61.143281573492516,69.92962818393646
61.29044967570095,69.92962818393646
61.35987922536819,69.92962818393646
61.71334137880398,69.92962818393646
61.92167988606552,69.92962818393646
62.06767264840118,72.19925430143807
62.370415709392425,74.44759437190432
62.558716525691715,74.44759437190432
62.56183551476258,74.44759437190432
62.61044180623267,74.44759437190432
62.804043467249166,74.44759437190432
62.94796976109729,74.44759437190432
63.1693726158767,76.58460842269959
63.57494793240102,76.58460842269959
64.04287573133657,76.58460842269959
64.40443548490626,76.58460842269959
64.61903675481432,76.58460842269959
65.12104476189135,76.58460842269959
65.12104476189135,76.58460842269959
65.14972769066858,76.58460842269959
65.59702941840145,76.58460842269959
65.77460876018412,76.58460842269959
66.4154359498784,76.58460842269959
66.47956647224865,76.58460842269959
66.85656487664203,76.58460842269959
67.04151237937707,76.58460842269959
67.47683532155206,76.58460842269959
67.60778553889725,76.58460842269959
67.89568888143343,76.58460842269959
67.95302290032063,76.58460842269959
68.23669366278514,76.58460842269959
68.48318136145288,76.58460842269959
68.59169708123206,76.58460842269959
68.68344216445752,76.58460842269959
68.91817539304117,76.58460842269959
69.04559140723653,76.58460842269959
69.21888274531425,76.58460842269959
69.43973937822983,76.58460842269959
69.794788453911,76.58460842269959
69.93121270561106,76.58460842269959
70.00394333394019,76.58460842269959
70.08767610276162,76.58460842269959
70.25545577534896,80.81444773875704
70.26767829997922,80.81444773875704
70.28907455817487,80.81444773875704
70.487600926339,80.81444773875704
70.51479575580262,80.81444773875704
70.59423621669313,80.81444773875704
70.85361006059767,80.81444773875704
70.88164583605702,80.81444773875704
