mean,max
6.183581624494629,58.749128634452184
13.287709187529623,59.976411642689015
17.591336140731215,59.976411642689015
21.590639126111245,59.976411642689015
25.300301555352565,59.976411642689015
31.007046387342015,59.976411642689015
35.195642421494675,62.168307757113325
40.26836190462945,65.15606858464044
43.786200993257545,65.15606858464044
46.48250202414799,65.15606858464044
49.383362707586464,65.15606858464044
50.65809401515218,65.15606858464044
52.38877183972463,65.15606858464044
53.6623836915608,65.15606858464044
54.23124128348783,65.15606858464044
55.442085513394424,65.15606858464044
56.654463303076,65.15606858464044
57.453191623269596,65.15606858464044
58.639184750950555,65.15606858464044
59.38125390240111,65.15606858464044
59.693969566890985,65.86573601391746
59.70710027153434,65.86573601391746
59.718451023862,65.86573601391746
59.909193736630435,65.938684625463
60.00238528731321,65.938684625463
60.1263499769157,70.98825643817007
60.24686190815837,70.98825643817007
60.529806362565154,70.98825643817007
60.644338635536734,70.98825643817007
60.94014503185186,70.98825643817007
60.94153408493452,70.98825643817007
60.98665348393051,70.98825643817007
61.16273134029652,70.98825643817007
61.32057862184391,70.98825643817007
61.323378621843915,70.98825643817007
61.42351480847149,70.98825643817007
61.665663276048726,77.77859227327774
61.74212379958966,77.77859227327774
61.770745729493335,77.77859227327774
62.60990386730691,77.77859227327774
63.27860240814825,78.19854124528081
63.33904469446098,78.19854124528081
63.479672066586346,78.19854124528081
63.996596018488,78.19854124528081
64.52641178935009,78.19854124528081
65.50028626089477,78.19854124528081
65.77186613873549,78.19854124528081
66.33582570004586,78.19854124528081
67.13042664761775,80.71535046466501
67.8292636028502,80.71535046466501
68.05665886524567,80.71535046466501
68.52102552786278,80.71535046466501
69.32714350127121,80.71535046466501
69.88774420356873,80.71535046466501
70.41550008270846,80.71535046466501
70.52057485535138,80.71535046466501
71.11112432756255,80.71535046466501
71.34843856153311,80.71535046466501
71.98485625547312,80.71535046466501
72.38764648901186,80.71535046466501
72.69314838656199,80.71535046466501
73.05343828711474,80.71535046466501
73.47463041341554,83.45388158608557
74.11585170732674,84.36583208466239
74.52885034847066,84.36583208466239
75.16598258076402,84.36583208466239
75.77659493506704,84.4537184094346
76.03296160234515,84.4537184094346
76.38350919284807,84.4537184094346
76.50479122452153,84.4537184094346
76.77992178190011,84.76319657126602
76.85011926940503,84.76319657126602
77.07931323757575,84.76319657126602
77.34018918178906,84.76319657126602
77.82843454921213,84.76319657126602
77.88664958977022,84.76319657126602
