mean,max
4.993063487395538,50.91775102945357
9.872409948825268,55.0477262654
15.030641424037398,55.0477262654
20.784844426187803,55.0477262654
26.309426514292728,55.0477262654
31.614976671077624,55.0477262654
33.0428791707927,55.0477262654
34.884991092335135,55.0477262654
35.79931163786313,55.0477262654
36.90540142696975,55.0477262654
37.58652865318456,59.13689132418603
37.80042423890001,59.13689132418603
38.753128017880165,59.13689132418603
39.92067096159549,59.13689132418603
40.42968379210138,59.13689132418603
41.18806510748004,59.71180991701164
42.25344579283825,62.75168769101261
43.00312693291553,62.75168769101261
43.7038923998918,62.75168769101261
44.35149199918244,62.75168769101261
45.021283617954325,62.75168769101261
45.764749389209136,62.92584333203905
46.251164259208316,62.92584333203905
46.37503898668507,62.92584333203905
46.7606704732809,62.92584333203905
47.038903617235704,62.92584333203905
47.40922227936639,62.92584333203905
47.614434311356845,62.92584333203905
47.74473143950926,62.92584333203905
47.93520418648937,62.92584333203905
48.11659676764171,62.92584333203905
48.21418972908243,62.92584333203905
48.37055520508618,62.92584333203905
48.40056505245917,62.92584333203905
48.467084992641134,62.92584333203905
48.67683216277594,62.92584333203905
48.706731914339244,62.92584333203905
48.95114326304178,62.92584333203905
49.16684684424204,62.92584333203905
49.197848449863194,62.92584333203905
49.58113471804408,62.92584333203905
49.59918104989576,62.92584333203905
49.71843967047562,62.92584333203905
49.84523732325507,62.92584333203905
50.05644424312996,62.92584333203905
50.46740122428425,62.92584333203905
50.68328170274936,62.92584333203905
51.273328971858184,62.92584333203905
51.37247883098266,62.92584333203905
51.78222558937549,65.72246033352869
51.783370421632235,65.72246033352869
51.8944366849626,65.72246033352869
52.24691804674677,65.72246033352869
52.333771775594805,65.72246033352869
52.387838696235164,65.72246033352869
52.43096403662305,65.72246033352869
52.72947997346403,65.72246033352869
53.171765609545126,71.46012830460641
53.17496638990645,71.46012830460641
53.41729469461916,71.46012830460641
53.67156011511078,71.46012830460641
54.15350746747224,71.46012830460641
54.21537481468885,71.46012830460641
54.4828239585962,71.46012830460641
54.66635749984756,71.46012830460641
54.66635749984756,71.46012830460641
54.84347092486797,71.46012830460641
55.06613155238567,71.46012830460641
55.06613155238567,71.46012830460641
55.230165196887654,71.46012830460641
55.37552882718114,71.46012830460641
55.718095477486386,71.46012830460641
55.718095477486386,71.46012830460641
56.00738417918273,71.46012830460641
56.17964526241384,71.46012830460641
56.335283238734775,71.46012830460641
