mean,max
2.237398390840829,44.79140824891706
7.423236268819404,44.79140824891706
9.930227784750828,44.79140824891706
17.12180468364528,44.85032685816328
22.985503252933583,44.85032685816328
26.445249700902274,44.85032685816328
31.33136286928405,45.06115201965059
33.22844905031773,45.06115201965059
35.50311933058661,52.026170730618766
37.59133540096333,52.026170730618766
39.56467927392977,52.026170730618766
41.51800920443361,59.68675824915959
42.98107758936385,59.68675824915959
44.24218835034318,59.68675824915959
45.02687506972025,59.68675824915959
45.35078049680787,59.68675824915959
45.950331833639936,59.68675824915959
46.40316016315658,62.67802412502824
47.40317364327976,68.67334117442839
48.1567298620694,68.67334117442839
48.603846895580666,68.67334117442839
49.23530018729565,68.67334117442839
49.81332604723706,68.67334117442839
50.76724855165938,68.67334117442839
51.45618014926975,68.67334117442839
51.82168634380712,68.67334117442839
52.48698303398449,68.67334117442839
53.02704004251525,68.67334117442839
53.44441244988238,68.67334117442839
53.83267929502394,68.67334117442839
54.16583747617045,68.67334117442839
54.74406377049652,68.67334117442839
55.317026328658585,68.67334117442839
56.01352234446455,79.90234514139607
56.50275210290481,79.90234514139607
56.96078763524254,79.90234514139607
57.64209164286737,79.90234514139607
58.37098559418184,79.90234514139607
58.80979618799117,79.90234514139607
58.95905369044162,79.90234514139607
59.718534861374685,79.90234514139607
59.99422738852341,79.90234514139607
60.11994441649232,79.90234514139607
60.39173477126341,79.90234514139607
60.51000190654159,79.90234514139607
60.74349263263513,79.90234514139607
61.095928647644584,79.90234514139607
61.38991421677308,79.90234514139607
61.5393904234445,79.90234514139607
61.9522983521702,79.90234514139607
62.189221630819794,79.90234514139607
62.33613740438266,79.90234514139607
62.33613740438266,79.90234514139607
62.790694003186935,79.90234514139607
63.12736233885473,79.90234514139607
63.24742258276406,79.90234514139607
63.51211346268369,79.90234514139607
63.72110940452785,79.90234514139607
63.87001875592646,79.90234514139607
63.990184595429994,79.90234514139607
64.20185066451977,79.90234514139607
64.46463062037179,79.90234514139607
64.51720032538515,79.90234514139607
64.57631394642821,79.90234514139607
64.64091748625306,79.90234514139607
64.64185932250466,79.90234514139607
64.85513055063518,79.90234514139607
64.85513055063518,79.90234514139607
64.88787568348452,79.90234514139607
64.97639559396097,79.90234514139607
65.186845034883,79.90234514139607
65.28148255269784,79.90234514139607
65.31183473278183,79.90234514139607
65.38394794461287,79.90234514139607
65.63568939247268,79.90234514139607
65.978036722093,79.90234514139607
